tape_id,episode_id,algorithm,event_count,event_success_count,event_success_rate,legal_coverage_rate,weighted_uncovered,recovery_delay,recovery_delay_observed_count,cumulative_uncovered_time,normalized_distance,load_gap,switch_count,repair_count,temporary_infeasible_count,temporary_infeasible_rate,final_infeasible_count,final_infeasible_rate,episode_return,fixed_j,avg_reward,decision_count,inference_latency_ms,event_to_action_latency_ms,communication_trigger_count,communication_bytes,communication_opportunities,communication_suppressed,communication_suppression_rate,pre_mask_invalid_probability,mask_rate,gate_mean,gate_variance,value_error,value_squared_error,cumulative_weighted_vacancy,scenario,family,training_seed,checkpoint,checkpoint_sha256
atomic_triple_shock-C03,GPPO-Adaptive seed=1101/atomic_triple_shock-C03,GPPO-Adaptive seed=1101,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,18.036383333333333,0.0,4,2319,6,2,0.3333333333333333,0.974382738272349,0.8137254901960783,0.5305839888751507,0.0074741739994322555,14.878332694390364,237.9781128951262,3.0029999999999997,atomic_triple_shock,GPPO-Adaptive,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_1101/models/gppo_adaptive_seed1101_step50000.pt,2f378fc0d7bf6c23dc97402a9f8d0c1e20a5aa7f4a698e32a7ede0d494980b88
atomic_triple_shock-C03,PPO-MLP seed=2202/atomic_triple_shock-C03,PPO-MLP seed=2202,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,2.0256000000000003,0.0,4,2319,6,2,0.3333333333333333,0.8806477685769399,0.8137254901960783,,,14.094111998894759,220.25989787278198,3.0029999999999997,atomic_triple_shock,PPO-MLP,2202,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_2202/models/ppo_mlp_seed2202_step50000.pt,c88d41a7f2ca7b0173303035d441bb1e3a0bdb09cf4776f9fa43dac1d64d4cf0
atomic_triple_shock-C03,GPPO-Adaptive seed=2202/atomic_triple_shock-C03,GPPO-Adaptive seed=2202,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,17.185616666666668,0.0,4,2319,6,2,0.3333333333333333,0.9559005796909332,0.8137254901960783,0.4881231762054894,0.008695939624248292,12.724375804284163,176.03201342734005,3.0029999999999997,atomic_triple_shock,GPPO-Adaptive,2202,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_2202/models/gppo_adaptive_seed2202_step50000.pt,3350ddee817e440d673517141a3c5d42bcaaf8419c90730933e91e8514f3a33f
atomic_triple_shock-C03,PPO-MLP seed=3303/atomic_triple_shock-C03,PPO-MLP seed=3303,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,2.112833333333333,0.0,4,2319,6,2,0.3333333333333333,0.8762768010298411,0.8137254901960783,,,14.020777781823226,216.50341251424538,3.0029999999999997,atomic_triple_shock,PPO-MLP,3303,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_3303/models/ppo_mlp_seed3303_step50000.pt,5fe8988e4980eccdff55ccc5d3cbb099ffd2dafa0ff1798b0ef41994113216e3
atomic_triple_shock-C03,GPPO-Adaptive seed=3303/atomic_triple_shock-C03,GPPO-Adaptive seed=3303,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,16.569383333333334,0.0,4,2319,6,2,0.3333333333333333,0.940272867679596,0.8137254901960783,0.4949652697477076,0.005652433456058784,13.762962102908837,209.25063464040338,3.0029999999999997,atomic_triple_shock,GPPO-Adaptive,3303,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_3303/models/gppo_adaptive_seed3303_step50000.pt,595253bce8e56358e077b57e3ae9d56c7babaeb6e5a3539be3663c8bf7b0a3c0
atomic_triple_shock-C03,Nearest Legal/atomic_triple_shock-C03,Nearest Legal,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,0.0747,0.0,4,2319,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Nearest Legal,,,
atomic_triple_shock-C03,Min Load/atomic_triple_shock-C03,Min Load,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,0.08008333333333333,0.0,4,2319,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Min Load,,,
atomic_triple_shock-C03,Greedy Cost/atomic_triple_shock-C03,Greedy Cost,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,5.452416666666667,0.0,4,2319,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Greedy Cost,,,
atomic_triple_shock-C03,Current-Pending Exact Planner/atomic_triple_shock-C03,Current-Pending Exact Planner,5,5,1.0,1.0,0.0,1.2,5,3.0029999999999997,0.12521682583511778,0.75,6,0,0,0.0,0,0.0,15.607686087252802,114.09425565098879,2.6012810145421335,6,4.577816666666667,0.0,4,2319,6,2,0.3333333333333333,,0.8137254901960783,,,,,3.0029999999999997,atomic_triple_shock,Current-Pending Exact Planner,,,
atomic_triple_shock-C04,PPO-MLP seed=1101/atomic_triple_shock-C04,PPO-MLP seed=1101,5,5,1.0,1.0,0.0,1.6,5,8.009999999999998,0.07120172449447873,0.41666666666666663,8,0,0,0.0,0,0.0,20.852686087252803,119.0498619122929,2.6065857609066003,8,2.3319125,0.0,4,2326,8,4,0.5,0.8174933269619942,0.7573529411764705,,,13.740057634522934,216.24930575637762,8.009999999999998,atomic_triple_shock,PPO-MLP,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/PPO-MLP/seed_1101/models/ppo_mlp_seed1101_step50000.pt,cc0d3d77d0d93ef7ae910b84795405d0bb50811317eb5f310c031d709d30b4e5
atomic_triple_shock-C04,GPPO-Adaptive seed=1101/atomic_triple_shock-C04,GPPO-Adaptive seed=1101,5,5,1.0,1.0,0.0,1.4,5,8.009999999999998,0.06138079697799891,0.4583333333333333,7,0,0,0.0,0,0.0,20.852686087252803,123.43724486889364,2.9789551553218288,7,13.36807142857143,0.0,4,2326,7,3,0.42857142857142855,0.8782869407108852,0.7394957983193277,0.5625822419921557,0.008420804451906367,15.301028826586998,252.34001844330828,8.009999999999998,atomic_triple_shock,GPPO-Adaptive,1101,results/random_event/minimum_validation_50k_2afa8ec/preliminary/runs/GPPO-Adaptive/seed_1101/models/gppo_adaptive_seed1101_step50000.pt,2f378fc0d7bf6c23dc97402a9f8d0c1e20a5aa7f4a698e32a7ede0d494980b88
